DATE_TIME,ALLSKY_SFC_SW_DWN,T2M,RH2M,WS2M
2022-01-01 00:00:00,0.0,19.51,82.45,1.85
2022-01-01 01:00:00,0.0,19.19,82.19,2.22
2022-01-01 02:00:00,0.0,19.09,82.22,2.62
2022-01-01 03:00:00,0.0,18.81,83.95,2.85
2022-01-01 04:00:00,0.0,18.62,85.79,3.03
2022-01-01 05:00:00,0.0,18.27,88.43,3.06
2022-01-01 06:00:00,0.0,17.95,90.82,3.08
2022-01-01 07:00:00,67.12,19.21,86.36,3.92
2022-01-01 08:00:00,216.15,21.42,79.69,3.68
2022-01-01 09:00:00,387.25,24.72,67.85,3.4
2022-01-01 10:00:00,554.78,27.42,58.25,2.71
2022-01-01 11:00:00,623.03,28.62,55.45,1.86
2022-01-01 12:00:00,623.85,29.18,53.74,1.34
2022-01-01 13:00:00,574.75,29.35,52.93,1.07
2022-01-01 14:00:00,459.75,29.25,52.93,0.86
2022-01-01 15:00:00,301.05,28.88,54.33,0.74
2022-01-01 16:00:00,128.1,28.18,58.17,0.75
2022-01-01 17:00:00,14.15,25.72,71.75,0.87
2022-01-01 18:00:00,0.0,23.93,77.5,1.09
2022-01-01 19:00:00,0.0,22.86,80.12,1.24
2022-01-01 20:00:00,0.0,22.0,82.55,1.37
2022-01-01 21:00:00,0.0,21.26,84.69,1.49
2022-01-01 22:00:00,0.0,20.62,86.3,1.56
2022-01-01 23:00:00,0.0,20.05,87.31,1.6
2022-01-02 00:00:00,0.0,19.56,87.51,1.67
2022-01-02 01:00:00,0.0,19.19,87.06,1.75
2022-01-02 02:00:00,0.0,18.89,86.85,1.78
2022-01-02 03:00:00,0.0,18.66,87.07,1.8
2022-01-02 04:00:00,0.0,18.46,87.73,1.86
2022-01-02 05:00:00,0.0,18.26,88.95,1.95
2022-01-02 06:00:00,0.0,18.14,90.14,2.13
2022-01-02 07:00:00,69.25,19.84,84.14,3.15
2022-01-02 08:00:00,221.23,21.84,78.2,3.23
2022-01-02 09:00:00,397.95,25.02,67.62,2.88
2022-01-02 10:00:00,603.7,27.63,58.53,2.54
2022-01-02 11:00:00,691.95,28.71,56.36,1.84
2022-01-02 12:00:00,646.3,29.4,53.97,1.16
2022-01-02 13:00:00,595.17,29.72,52.39,0.57
2022-01-02 14:00:00,479.55,29.71,51.7,0.12
2022-01-02 15:00:00,313.73,29.35,52.54,0.49
2022-01-02 16:00:00,137.12,28.56,56.27,0.77
2022-01-02 17:00:00,15.57,25.82,73.35,0.9
2022-01-02 18:00:00,0.0,24.01,77.44,1.19
2022-01-02 19:00:00,0.0,23.09,79.45,1.38
2022-01-02 20:00:00,0.0,22.33,81.99,1.43
2022-01-02 21:00:00,0.0,21.62,84.63,1.45
2022-01-02 22:00:00,0.0,20.98,86.72,1.49
2022-01-02 23:00:00,0.0,20.42,87.94,1.48
2022-01-03 00:00:00,0.0,19.98,88.24,1.47
2022-01-03 01:00:00,0.0,19.66,88.11,1.5
2022-01-03 02:00:00,0.0,19.42,88.01,1.51
2022-01-03 03:00:00,0.0,19.17,88.23,1.54
2022-01-03 04:00:00,0.0,18.95,88.74,1.67
2022-01-03 05:00:00,0.0,18.75,89.08,1.98
2022-01-03 06:00:00,0.0,18.64,89.22,2.38
2022-01-03 07:00:00,70.75,20.0,83.81,3.48
2022-01-03 08:00:00,236.25,21.82,78.2,3.64
2022-01-03 09:00:00,257.73,24.7,67.74,3.58
2022-01-03 10:00:00,570.12,27.36,57.77,3.25
2022-01-03 11:00:00,629.1,28.72,54.9,2.36
2022-01-03 12:00:00,614.95,29.32,53.97,1.74
2022-01-03 13:00:00,564.6,29.65,52.88,1.36
2022-01-03 14:00:00,459.83,29.61,52.43,0.97
2022-01-03 15:00:00,301.25,29.25,53.02,0.74
2022-01-03 16:00:00,130.65,28.35,57.68,0.84
2022-01-03 17:00:00,15.2,25.7,73.42,0.88
2022-01-03 18:00:00,0.0,23.92,78.05,1.11
2022-01-03 19:00:00,0.0,22.97,80.99,1.28
2022-01-03 20:00:00,0.0,22.26,83.74,1.31
2022-01-03 21:00:00,0.0,21.66,86.15,1.35
2022-01-03 22:00:00,0.0,21.11,88.27,1.39
2022-01-03 23:00:00,0.0,20.64,89.59,1.37
2022-01-04 00:00:00,0.0,20.25,89.93,1.39
2022-01-04 01:00:00,0.0,19.94,89.3,1.45
2022-01-04 02:00:00,0.0,19.67,88.13,1.5
2022-01-04 03:00:00,0.0,19.38,86.89,1.57
2022-01-04 04:00:00,0.0,19.1,85.85,1.65
2022-01-04 05:00:00,0.0,18.88,84.89,1.81
2022-01-04 06:00:00,0.0,18.7,83.99,2.08
2022-01-04 07:00:00,70.05,20.29,76.89,3.02
2022-01-04 08:00:00,237.98,22.2,69.87,3.44
2022-01-04 09:00:00,441.25,24.89,62.66,2.97
2022-01-04 10:00:00,591.92,28.19,49.65,2.53
2022-01-04 11:00:00,651.05,29.43,48.13,1.98
2022-01-04 12:00:00,650.15,30.03,47.25,1.61
2022-01-04 13:00:00,652.1,30.29,46.75,1.28
2022-01-04 14:00:00,481.4,30.24,46.95,1.04
2022-01-04 15:00:00,318.83,29.85,48.63,0.87
2022-01-04 16:00:00,140.73,29.34,49.78,0.69
2022-01-04 17:00:00,16.58,28.26,52.45,0.08
2022-01-04 18:00:00,0.0,26.94,55.5,0.47
2022-01-04 19:00:00,0.0,25.59,62.23,0.64
2022-01-04 20:00:00,0.0,24.52,65.38,0.9
2022-01-04 21:00:00,0.0,23.05,72.52,1.11
2022-01-04 22:00:00,0.0,21.87,78.27,1.2
2022-01-04 23:00:00,0.0,21.05,80.87,1.23
2022-01-05 00:00:00,0.0,20.41,81.66,1.27
2022-01-05 01:00:00,0.0,19.82,82.13,1.32
2022-01-05 02:00:00,0.0,19.32,82.28,1.38
2022-01-05 03:00:00,0.0,18.84,82.59,1.47
2022-01-05 04:00:00,0.0,18.65,82.5,1.54
2022-01-05 05:00:00,0.0,18.37,82.52,1.61
2022-01-05 06:00:00,0.0,18.01,82.16,1.98
2022-01-05 07:00:00,67.47,19.53,74.62,3.21
2022-01-05 08:00:00,226.05,21.46,67.78,3.65
2022-01-05 09:00:00,399.62,24.42,59.16,2.92
2022-01-05 10:00:00,363.73,27.74,46.24,2.44
2022-01-05 11:00:00,575.53,28.96,45.26,1.91
2022-01-05 12:00:00,627.85,29.37,45.57,1.71
2022-01-05 13:00:00,553.25,29.41,46.96,1.7
2022-01-05 14:00:00,464.77,29.17,48.26,1.73
2022-01-05 15:00:00,305.88,28.45,51.08,1.68
2022-01-05 16:00:00,132.9,27.17,58.05,1.38
2022-01-05 17:00:00,10.68,24.27,74.92,1.14
2022-01-05 18:00:00,0.0,22.75,78.4,1.27
2022-01-05 19:00:00,0.0,22.1,81.03,1.25
2022-01-05 20:00:00,0.0,21.7,82.65,1.19
2022-01-05 21:00:00,0.0,21.45,83.49,1.11
2022-01-05 22:00:00,0.0,21.1,85.04,1.05
2022-01-05 23:00:00,0.0,20.64,87.53,1.03
2022-01-06 00:00:00,0.0,20.24,89.75,1.0
2022-01-06 01:00:00,0.0,19.78,91.67,0.99
2022-01-06 02:00:00,0.0,19.25,93.21,1.05
2022-01-06 03:00:00,0.0,18.92,93.19,1.07
2022-01-06 04:00:00,0.0,18.64,93.03,1.08
2022-01-06 05:00:00,0.0,18.34,93.28,1.15
2022-01-06 06:00:00,0.0,18.12,92.8,1.27
2022-01-06 07:00:00,61.1,19.99,85.9,1.73
2022-01-06 08:00:00,210.8,22.2,77.18,2.09
2022-01-06 09:00:00,381.9,24.41,71.6,1.59
2022-01-06 10:00:00,546.42,26.14,64.27,0.82
2022-01-06 11:00:00,628.72,27.43,58.69,0.56
2022-01-06 12:00:00,600.9,28.06,56.62,1.42
2022-01-06 13:00:00,553.83,28.09,56.79,1.93
2022-01-06 14:00:00,437.23,27.7,58.1,2.23
2022-01-06 15:00:00,277.17,27.02,60.71,2.26
2022-01-06 16:00:00,119.35,25.76,67.7,2.04
2022-01-06 17:00:00,15.02,23.28,82.07,1.69
2022-01-06 18:00:00,0.0,22.07,86.46,1.91
2022-01-06 19:00:00,0.0,21.45,89.13,1.74
2022-01-06 20:00:00,0.0,20.79,91.43,1.42
2022-01-06 21:00:00,0.0,20.24,92.7,1.27
2022-01-06 22:00:00,0.0,19.76,94.06,1.27
2022-01-06 23:00:00,0.0,19.34,95.17,1.24
2022-01-07 00:00:00,0.0,18.97,95.61,1.2
2022-01-07 01:00:00,0.0,18.63,95.82,1.24
2022-01-07 02:00:00,0.0,18.32,95.99,1.31
2022-01-07 03:00:00,0.0,18.02,96.34,1.32
2022-01-07 04:00:00,0.0,17.75,96.76,1.35
2022-01-07 05:00:00,0.0,17.5,97.25,1.44
2022-01-07 06:00:00,0.0,17.3,97.44,1.48
2022-01-07 07:00:00,51.67,19.02,89.18,2.42
2022-01-07 08:00:00,170.62,21.01,80.53,2.51
2022-01-07 09:00:00,349.98,24.41,64.45,1.48
2022-01-07 10:00:00,519.22,26.51,57.48,1.36
2022-01-07 11:00:00,616.08,27.49,55.39,1.96
2022-01-07 12:00:00,612.17,27.91,55.08,2.51
2022-01-07 13:00:00,562.53,27.91,55.65,2.96
2022-01-07 14:00:00,455.08,27.5,57.32,3.16
2022-01-07 15:00:00,296.58,26.76,59.91,3.08
2022-01-07 16:00:00,133.18,25.36,67.65,2.52
2022-01-07 17:00:00,17.27,22.86,82.35,1.58
2022-01-07 18:00:00,0.0,21.67,86.72,1.35
2022-01-07 19:00:00,0.0,21.23,87.79,1.21
2022-01-07 20:00:00,0.0,21.04,87.21,1.13
2022-01-07 21:00:00,0.0,21.25,84.46,1.01
2022-01-07 22:00:00,0.0,21.5,82.1,0.71
2022-01-07 23:00:00,0.0,21.73,80.0,0.35
2022-01-08 00:00:00,0.0,21.61,79.88,0.1
2022-01-08 01:00:00,0.0,21.05,82.63,0.5
2022-01-08 02:00:00,0.0,20.3,86.5,0.74
2022-01-08 03:00:00,0.0,19.94,88.51,0.8
2022-01-08 04:00:00,0.0,19.61,90.77,0.93
2022-01-08 05:00:00,0.0,19.34,92.64,0.97
2022-01-08 06:00:00,0.0,19.27,93.48,0.94
2022-01-08 07:00:00,50.7,20.66,91.05,1.09
2022-01-08 08:00:00,178.27,22.56,82.18,1.22
2022-01-08 09:00:00,354.95,24.19,74.93,1.31
2022-01-08 10:00:00,503.1,25.58,69.04,1.62
2022-01-08 11:00:00,615.03,26.61,64.54,1.96
2022-01-08 12:00:00,642.88,27.2,61.78,2.33
2022-01-08 13:00:00,437.3,27.4,60.43,2.62
2022-01-08 14:00:00,307.6,27.12,60.7,2.73
2022-01-08 15:00:00,191.7,26.34,63.22,2.57
2022-01-08 16:00:00,98.78,25.2,68.39,2.23
2022-01-08 17:00:00,12.62,23.0,81.12,1.51
2022-01-08 18:00:00,0.0,21.6,84.92,1.58
2022-01-08 19:00:00,0.0,20.85,86.29,1.61
2022-01-08 20:00:00,0.0,20.22,87.59,1.54
2022-01-08 21:00:00,0.0,19.79,88.39,1.56
2022-01-08 22:00:00,0.0,19.41,89.43,1.43
2022-01-08 23:00:00,0.0,19.02,90.44,1.31
2022-01-09 00:00:00,0.0,18.69,91.26,1.38
2022-01-09 01:00:00,0.0,18.58,91.34,1.59
2022-01-09 02:00:00,0.0,18.48,91.57,1.68
2022-01-09 03:00:00,0.0,18.1,92.69,1.56
2022-01-09 04:00:00,0.0,17.8,93.31,1.48
2022-01-09 05:00:00,0.0,17.65,93.38,1.46
2022-01-09 06:00:00,0.0,17.52,93.34,1.42
2022-01-09 07:00:00,83.85,18.58,87.84,2.31
2022-01-09 08:00:00,281.12,20.13,78.46,2.72
2022-01-09 09:00:00,485.6,21.89,68.75,3.06
2022-01-09 10:00:00,633.05,23.18,62.93,3.1
2022-01-09 11:00:00,734.0,24.39,58.71,2.9
2022-01-09 12:00:00,776.47,25.38,55.62,2.71
2022-01-09 13:00:00,725.15,25.92,53.57,2.6
2022-01-09 14:00:00,625.12,25.85,52.99,2.69
2022-01-09 15:00:00,436.12,25.27,53.81,2.89
2022-01-09 16:00:00,222.07,23.94,58.12,2.83
2022-01-09 17:00:00,31.05,20.9,72.52,2.08
2022-01-09 18:00:00,0.0,19.13,77.11,2.09
2022-01-09 19:00:00,0.0,18.22,79.32,1.88
2022-01-09 20:00:00,0.0,17.43,81.4,1.63
2022-01-09 21:00:00,0.0,16.76,82.7,1.69
2022-01-09 22:00:00,0.0,16.11,83.95,1.77
2022-01-09 23:00:00,0.0,15.43,84.94,1.72
2022-01-10 00:00:00,0.0,14.79,85.07,1.7
2022-01-10 01:00:00,0.0,14.27,84.24,1.7
2022-01-10 02:00:00,0.0,13.8,83.28,1.63
2022-01-10 03:00:00,0.0,13.41,82.4,1.6
2022-01-10 04:00:00,0.0,13.08,81.87,1.61
2022-01-10 05:00:00,0.0,12.78,81.91,1.59
2022-01-10 06:00:00,0.0,12.58,82.29,1.54
2022-01-10 07:00:00,104.1,15.11,72.0,2.25
2022-01-10 08:00:00,315.45,18.01,56.49,2.28
2022-01-10 09:00:00,517.92,21.25,45.37,1.99
2022-01-10 10:00:00,689.47,23.07,45.07,1.38
2022-01-10 11:00:00,775.22,24.33,45.73,1.46
2022-01-10 12:00:00,788.28,25.1,46.23,2.07
2022-01-10 13:00:00,729.2,25.25,46.28,2.62
2022-01-10 14:00:00,614.47,24.92,46.46,3.01
2022-01-10 15:00:00,435.55,24.15,47.48,3.0
2022-01-10 16:00:00,220.25,22.76,52.55,2.52
2022-01-10 17:00:00,31.15,19.42,70.68,1.7
2022-01-10 18:00:00,0.0,17.64,75.36,1.73
2022-01-10 19:00:00,0.0,16.91,77.49,1.69
2022-01-10 20:00:00,0.0,16.27,79.46,1.63
2022-01-10 21:00:00,0.0,15.66,81.3,1.61
2022-01-10 22:00:00,0.0,15.04,82.85,1.6
2022-01-10 23:00:00,0.0,14.41,84.04,1.57
2022-01-11 00:00:00,0.0,13.82,84.68,1.49
2022-01-11 01:00:00,0.0,13.3,85.15,1.39
2022-01-11 02:00:00,0.0,12.88,85.34,1.27
2022-01-11 03:00:00,0.0,12.68,84.37,1.2
2022-01-11 04:00:00,0.0,12.71,82.56,1.18
2022-01-11 05:00:00,0.0,12.8,81.34,1.14
2022-01-11 06:00:00,0.0,12.91,81.02,1.03
2022-01-11 07:00:00,88.93,14.89,78.67,0.94
2022-01-11 08:00:00,283.77,17.84,59.13,0.4
2022-01-11 09:00:00,487.25,20.97,46.3,1.16
2022-01-11 10:00:00,598.53,22.62,44.82,1.53
2022-01-11 11:00:00,747.5,23.6,45.56,1.89
2022-01-11 12:00:00,733.67,24.15,46.09,2.13
2022-01-11 13:00:00,682.65,24.35,46.6,2.27
2022-01-11 14:00:00,575.08,24.22,47.68,2.43
2022-01-11 15:00:00,398.6,23.74,49.87,2.45
2022-01-11 16:00:00,194.45,22.63,56.64,2.08
2022-01-11 17:00:00,26.48,19.57,75.36,1.39
2022-01-11 18:00:00,0.0,18.02,80.24,1.48
2022-01-11 19:00:00,0.0,17.4,83.9,1.51
2022-01-11 20:00:00,0.0,16.85,87.06,1.49
2022-01-11 21:00:00,0.0,16.26,90.56,1.54
2022-01-11 22:00:00,0.0,15.67,93.49,1.62
2022-01-11 23:00:00,0.0,15.04,95.46,1.64
2022-01-12 00:00:00,0.0,14.38,96.47,1.63
2022-01-12 01:00:00,0.0,13.73,97.23,1.63
2022-01-12 02:00:00,0.0,13.14,97.74,1.63
2022-01-12 03:00:00,0.0,12.63,98.1,1.61
2022-01-12 04:00:00,0.0,12.23,98.73,1.64
2022-01-12 05:00:00,0.0,11.94,99.09,1.77
2022-01-12 06:00:00,0.0,11.78,98.94,1.84
2022-01-12 07:00:00,85.07,14.41,85.89,2.87
2022-01-12 08:00:00,278.05,17.21,75.02,2.74
2022-01-12 09:00:00,473.62,21.18,58.66,2.42
2022-01-12 10:00:00,568.03,23.55,52.51,1.45
2022-01-12 11:00:00,745.42,24.94,49.33,0.46
2022-01-12 12:00:00,684.28,25.7,47.57,1.1
2022-01-12 13:00:00,639.8,25.93,47.2,1.49
2022-01-12 14:00:00,517.72,25.86,47.22,1.72
2022-01-12 15:00:00,350.98,25.38,48.33,2.12
2022-01-12 16:00:00,162.07,24.0,55.37,2.12
2022-01-12 17:00:00,22.48,20.57,72.26,1.88
2022-01-12 18:00:00,0.0,18.81,76.7,1.96
2022-01-12 19:00:00,0.0,18.01,79.09,1.91
2022-01-12 20:00:00,0.0,17.32,81.28,1.92
2022-01-12 21:00:00,0.0,16.67,83.3,1.92
2022-01-12 22:00:00,0.0,16.01,84.96,1.89
2022-01-12 23:00:00,0.0,15.34,86.38,1.8
2022-01-13 00:00:00,0.0,14.69,88.04,1.62
2022-01-13 01:00:00,0.0,14.12,89.61,1.44
2022-01-13 02:00:00,0.0,13.68,90.53,1.3
2022-01-13 03:00:00,0.0,13.39,90.67,1.23
2022-01-13 04:00:00,0.0,13.31,90.21,1.25
2022-01-13 05:00:00,0.0,13.27,90.58,1.31
2022-01-13 06:00:00,0.0,13.18,92.75,1.39
2022-01-13 07:00:00,55.5,15.61,85.88,1.97
2022-01-13 08:00:00,194.43,18.46,73.17,2.14
2022-01-13 09:00:00,363.08,21.84,60.55,1.56
2022-01-13 10:00:00,531.42,23.92,55.62,1.49
2022-01-13 11:00:00,601.1,24.95,53.85,1.91
2022-01-13 12:00:00,611.45,25.5,52.82,2.38
2022-01-13 13:00:00,576.25,25.61,52.61,2.77
2022-01-13 14:00:00,464.23,25.27,53.3,2.96
2022-01-13 15:00:00,311.25,24.58,54.97,2.96
2022-01-13 16:00:00,144.35,23.21,60.99,2.69
2022-01-13 17:00:00,21.52,20.46,76.21,1.83
2022-01-13 18:00:00,0.0,19.02,81.57,1.46
2022-01-13 19:00:00,0.0,18.66,82.0,1.23
2022-01-13 20:00:00,0.0,18.44,82.13,1.15
2022-01-13 21:00:00,0.0,18.25,82.77,1.1
2022-01-13 22:00:00,0.0,17.93,84.6,1.07
2022-01-13 23:00:00,0.0,17.4,88.1,1.1
2022-01-14 00:00:00,0.0,16.86,91.72,1.12
2022-01-14 01:00:00,0.0,16.43,94.46,1.14
2022-01-14 02:00:00,0.0,16.11,96.19,1.13
2022-01-14 03:00:00,0.0,15.89,97.11,1.1
2022-01-14 04:00:00,0.0,15.7,97.88,1.08
2022-01-14 05:00:00,0.0,15.5,98.76,1.06
2022-01-14 06:00:00,0.0,15.53,98.12,1.0
2022-01-14 07:00:00,65.47,17.22,90.78,1.1
2022-01-14 08:00:00,227.48,19.57,77.76,0.96
2022-01-14 09:00:00,406.95,22.16,66.57,0.33
2022-01-14 10:00:00,576.38,23.99,60.63,0.06
2022-01-14 11:00:00,615.17,25.25,56.32,0.55
2022-01-14 12:00:00,632.78,26.21,53.09,1.05
2022-01-14 13:00:00,618.75,26.58,51.7,1.55
2022-01-14 14:00:00,512.5,26.41,51.9,1.86
2022-01-14 15:00:00,349.45,25.88,53.68,2.04
2022-01-14 16:00:00,166.57,24.62,60.33,2.18
2022-01-14 17:00:00,25.0,21.73,76.94,1.9
2022-01-14 18:00:00,0.0,20.27,83.75,1.89
2022-01-14 19:00:00,0.0,19.68,87.83,1.62
2022-01-14 20:00:00,0.0,19.17,90.79,1.4
2022-01-14 21:00:00,0.0,18.75,93.17,1.3
2022-01-14 22:00:00,0.0,18.37,95.21,1.26
2022-01-14 23:00:00,0.0,18.06,96.16,1.22
2022-01-15 00:00:00,0.0,17.91,95.81,1.13
2022-01-15 01:00:00,0.0,17.68,95.93,1.12
2022-01-15 02:00:00,0.0,17.42,96.12,1.23
2022-01-15 03:00:00,0.0,17.03,96.45,1.49
2022-01-15 04:00:00,0.0,16.6,96.7,1.89
2022-01-15 05:00:00,0.0,16.49,95.63,2.42
2022-01-15 06:00:00,0.0,16.46,94.59,2.84
2022-01-15 07:00:00,73.78,18.04,86.49,3.87
2022-01-15 08:00:00,242.8,20.52,75.34,3.98
2022-01-15 09:00:00,426.02,23.69,62.29,4.12
2022-01-15 10:00:00,614.03,26.09,54.95,3.23
2022-01-15 11:00:00,661.35,27.57,50.93,2.23
2022-01-15 12:00:00,708.62,28.37,48.23,1.44
2022-01-15 13:00:00,695.15,28.81,45.82,0.64
2022-01-15 14:00:00,539.42,28.91,44.69,0.25
2022-01-15 15:00:00,360.67,28.6,45.65,0.81
2022-01-15 16:00:00,172.07,27.53,51.48,1.16
2022-01-15 17:00:00,26.25,24.04,71.32,1.25
2022-01-15 18:00:00,0.0,22.17,74.35,1.83
2022-01-15 19:00:00,0.0,21.28,77.74,2.14
2022-01-15 20:00:00,0.0,20.51,81.17,2.16
2022-01-15 21:00:00,0.0,19.73,83.84,1.94
2022-01-15 22:00:00,0.0,19.0,85.21,1.58
2022-01-15 23:00:00,0.0,18.46,84.65,1.39
2022-01-16 00:00:00,0.0,18.01,83.81,1.51
2022-01-16 01:00:00,0.0,17.58,83.77,1.76
2022-01-16 02:00:00,0.0,17.22,84.59,2.03
2022-01-16 03:00:00,0.0,16.94,86.08,2.31
2022-01-16 04:00:00,0.0,16.72,87.83,2.56
2022-01-16 05:00:00,0.0,16.58,89.53,2.89
2022-01-16 06:00:00,0.0,16.57,90.77,3.31
2022-01-16 07:00:00,78.4,18.07,84.94,4.33
2022-01-16 08:00:00,270.48,20.79,74.88,4.19
2022-01-16 09:00:00,382.52,24.6,61.15,4.08
2022-01-16 10:00:00,549.72,27.56,51.35,3.85
2022-01-16 11:00:00,711.1,29.22,46.5,3.38
2022-01-16 12:00:00,713.08,30.13,44.59,2.82
2022-01-16 13:00:00,666.15,30.62,43.14,2.2
2022-01-16 14:00:00,554.55,30.69,42.3,1.54
2022-01-16 15:00:00,387.08,30.38,42.21,0.95
2022-01-16 16:00:00,190.4,29.53,46.37,0.46
2022-01-16 17:00:00,27.15,27.73,52.68,0.33
2022-01-16 18:00:00,0.0,25.8,60.71,0.79
2022-01-16 19:00:00,0.0,23.95,69.38,1.03
2022-01-16 20:00:00,0.0,22.53,73.96,1.23
2022-01-16 21:00:00,0.0,21.56,76.59,1.42
2022-01-16 22:00:00,0.0,21.11,78.93,1.49
2022-01-16 23:00:00,0.0,20.33,81.08,1.56
2022-01-17 00:00:00,0.0,19.64,82.32,1.6
2022-01-17 01:00:00,0.0,19.18,82.69,1.55
2022-01-17 02:00:00,0.0,18.84,83.12,1.53
2022-01-17 03:00:00,0.0,18.54,83.85,1.54
2022-01-17 04:00:00,0.0,18.28,84.96,1.6
2022-01-17 05:00:00,0.0,18.04,86.23,1.76
2022-01-17 06:00:00,0.0,17.94,87.02,2.09
2022-01-17 07:00:00,74.15,19.8,79.75,3.45
2022-01-17 08:00:00,192.98,22.02,72.88,3.76
2022-01-17 09:00:00,352.85,25.6,59.75,3.56
2022-01-17 10:00:00,638.33,28.22,52.37,2.98
2022-01-17 11:00:00,706.0,29.41,50.08,2.29
2022-01-17 12:00:00,709.2,30.03,49.07,1.65
2022-01-17 13:00:00,687.62,30.24,48.69,1.2
2022-01-17 14:00:00,550.35,30.09,48.25,0.94
2022-01-17 15:00:00,381.95,29.72,48.44,0.67
2022-01-17 16:00:00,186.68,28.97,52.12,0.47
2022-01-17 17:00:00,29.23,26.91,65.2,0.74
2022-01-17 18:00:00,0.0,24.87,74.55,1.03
2022-01-17 19:00:00,0.0,23.77,76.78,1.27
2022-01-17 20:00:00,0.0,22.66,78.86,1.53
2022-01-17 21:00:00,0.0,21.65,81.97,1.67
2022-01-17 22:00:00,0.0,20.85,84.2,1.73
2022-01-17 23:00:00,0.0,20.22,85.15,1.76
2022-01-18 00:00:00,0.0,19.74,85.2,1.76
2022-01-18 01:00:00,0.0,19.36,84.92,1.75
2022-01-18 02:00:00,0.0,19.04,84.72,1.71
2022-01-18 03:00:00,0.0,18.76,84.59,1.71
2022-01-18 04:00:00,0.0,18.49,84.63,1.77
2022-01-18 05:00:00,0.0,18.24,84.85,1.84
2022-01-18 06:00:00,0.0,18.07,85.04,1.9
2022-01-18 07:00:00,77.8,20.31,75.87,2.85
2022-01-18 08:00:00,270.15,22.62,67.52,2.94
2022-01-18 09:00:00,477.25,26.38,54.57,1.89
2022-01-18 10:00:00,596.51,29.01,45.79,1.08
2022-01-18 11:00:00,741.8,30.09,43.16,0.62
2022-01-18 12:00:00,787.75,30.75,41.33,0.55
2022-01-18 13:00:00,724.4,31.06,40.17,0.89
2022-01-18 14:00:00,547.89,30.96,40.23,1.34
2022-01-18 15:00:00,452.92,30.52,40.81,1.78
2022-01-18 16:00:00,235.0,29.12,46.87,1.82
2022-01-18 17:00:00,37.15,25.23,66.65,1.49
2022-01-18 18:00:00,0.0,23.11,71.43,1.77
2022-01-18 19:00:00,0.0,22.01,75.88,1.79
2022-01-18 20:00:00,0.0,21.08,79.86,1.68
2022-01-18 21:00:00,0.0,20.27,82.29,1.61
2022-01-18 22:00:00,0.0,19.55,83.1,1.61
2022-01-18 23:00:00,0.0,18.92,82.33,1.62
2022-01-19 00:00:00,0.0,18.37,80.45,1.68
2022-01-19 01:00:00,0.0,17.85,78.1,1.78
2022-01-19 02:00:00,0.0,17.37,75.97,1.9
2022-01-19 03:00:00,0.0,16.99,74.75,2.05
2022-01-19 04:00:00,0.0,16.71,74.43,2.23
2022-01-19 05:00:00,0.0,16.54,75.1,2.42
2022-01-19 06:00:00,0.0,16.52,76.86,2.59
2022-01-19 07:00:00,88.45,19.19,69.18,3.57
2022-01-19 08:00:00,292.83,21.91,62.91,3.42
2022-01-19 09:00:00,441.65,25.76,51.9,2.35
2022-01-19 10:00:00,682.1,29.29,37.35,1.36
2022-01-19 11:00:00,755.55,30.46,34.09,1.09
2022-01-19 12:00:00,793.2,31.07,32.84,1.26
2022-01-19 13:00:00,757.65,31.3,32.38,1.67
2022-01-19 14:00:00,619.45,31.14,32.61,1.97
2022-01-19 15:00:00,444.48,30.5,34.53,2.02
2022-01-19 16:00:00,232.93,29.08,40.66,1.76
2022-01-19 17:00:00,39.8,24.91,63.57,1.41
2022-01-19 18:00:00,0.0,22.72,69.87,1.68
2022-01-19 19:00:00,0.0,21.66,76.05,1.57
2022-01-19 20:00:00,0.0,20.92,80.18,1.36
2022-01-19 21:00:00,0.0,20.32,82.09,1.26
2022-01-19 22:00:00,0.0,19.61,84.4,1.32
2022-01-19 23:00:00,0.0,18.92,86.65,1.46
2022-01-20 00:00:00,0.0,18.35,87.74,1.49
2022-01-20 01:00:00,0.0,17.85,87.3,1.43
2022-01-20 02:00:00,0.0,17.46,85.76,1.4
2022-01-20 03:00:00,0.0,17.2,83.35,1.38
2022-01-20 04:00:00,0.0,17.07,80.21,1.38
2022-01-20 05:00:00,0.0,17.08,76.44,1.38
2022-01-20 06:00:00,0.0,17.15,73.14,1.36
2022-01-20 07:00:00,88.6,19.58,69.83,1.36
2022-01-20 08:00:00,295.8,22.69,49.99,1.9
2022-01-20 09:00:00,465.48,25.41,41.0,2.68
2022-01-20 10:00:00,692.67,27.45,36.04,2.94
2022-01-20 11:00:00,767.05,28.91,34.08,2.76
2022-01-20 12:00:00,811.42,29.84,32.48,2.59
2022-01-20 13:00:00,784.15,30.23,31.58,2.56
2022-01-20 14:00:00,639.85,30.13,31.69,2.68
2022-01-20 15:00:00,461.25,29.4,33.58,2.72
2022-01-20 16:00:00,244.57,27.59,41.57,2.25
2022-01-20 17:00:00,43.22,23.43,63.51,1.47
2022-01-20 18:00:00,0.0,21.32,70.44,1.42
2022-01-20 19:00:00,0.0,20.68,73.32,1.3
2022-01-20 20:00:00,0.0,20.63,72.48,1.16
2022-01-20 21:00:00,0.0,20.66,70.99,0.9
2022-01-20 22:00:00,0.0,20.65,70.23,0.66
2022-01-20 23:00:00,0.0,20.25,71.9,0.59
2022-01-21 00:00:00,0.0,19.77,74.2,0.66
